,order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_id,company_name,contact_name,contact_title,address,city,region,postal_code,country,phone,fax
636,10884,LETSS,4,1998-02-12,1998-03-12,1998-02-13,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,LETSS,Let's Stop N Shop,Jaime Yorres,Owner,87 Polk St. Suite 5,San Francisco,CA,94117,USA,(415) 555-5938,
637,10885,SUPRD,6,1998-02-12,1998-03-12,1998-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21
638,10886,HANAR,1,1998-02-13,1998-03-13,1998-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765
639,10887,GALED,8,1998-02-13,1998-03-13,1998-02-16,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluña, 23",Barcelona,,08022,Spain,(93) 203 4560,(93) 203 4561
640,10888,GODOS,1,1998-02-16,1998-03-16,1998-02-23,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,"C/ Romero, 33",Sevilla,,41101,Spain,(95) 555 82 82,
641,10889,RATTC,9,1998-02-16,1998-03-16,1998-02-23,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620
642,10890,DUMON,7,1998-02-16,1998-03-16,1998-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,DUMON,Du monde entier,Janine Labrune,Owner,"67, rue des Cinquante Otages",Nantes,,44000,France,40.67.88.88,40.67.89.89
643,10891,LEHMS,7,1998-02-17,1998-03-17,1998-02-19,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,,60528,Germany,069-0245984,069-0245874
644,10892,MAISD,4,1998-02-17,1998-03-17,1998-02-19,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68
645,10893,KOENE,9,1998-02-18,1998-03-18,1998-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,,14776,Germany,0555-09876,
646,10894,SAVEA,1,1998-02-18,1998-03-18,1998-02-20,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,
647,10895,ERNSH,3,1998-02-18,1998-03-18,1998-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426
648,10896,MAISD,7,1998-02-19,1998-03-19,1998-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68
649,10897,HUNGO,3,1998-02-19,1998-03-19,1998-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333
650,10898,OCEAN,4,1998-02-20,1998-03-20,1998-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,(1) 135-5333,(1) 135-5535
651,10899,LILAS,5,1998-02-20,1998-03-20,1998-02-26,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256
652,10900,WELLI,1,1998-02-20,1998-03-20,1998-03-04,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,WELLI,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,
653,10901,HILAA,4,1998-02-23,1998-03-23,1998-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948
654,10902,FOLKO,1,1998-02-23,1998-03-23,1998-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,
655,10903,HANAR,3,1998-02-24,1998-03-24,1998-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765
656,10904,WHITC,3,1998-02-24,1998-03-24,1998-02-27,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115
657,10905,WELLI,9,1998-02-24,1998-03-24,1998-03-06,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,WELLI,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,
658,10906,WOLZA,4,1998-02-25,1998-03-11,1998-03-03,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,,01-012,Poland,(26) 642-7012,(26) 642-7012
659,10907,SPECD,6,1998-02-25,1998-03-25,1998-02-27,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,"25, rue Lauriston",Paris,,75016,France,(1) 47.55.60.10,(1) 47.55.60.20
660,10908,REGGC,4,1998-02-26,1998-03-26,1998-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,,42100,Italy,0522-556721,0522-556722
661,10909,SANTG,1,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47
662,10910,WILMK,1,1998-02-26,1998-03-26,1998-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858
663,10911,GODOS,3,1998-02-26,1998-03-26,1998-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,"C/ Romero, 33",Sevilla,,41101,Spain,(95) 555 82 82,
664,10912,HUNGO,2,1998-02-26,1998-03-26,1998-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333
665,10913,QUEEN,4,1998-02-26,1998-03-26,1998-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,
666,10914,QUEEN,6,1998-02-27,1998-03-27,1998-03-02,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,
667,10915,TORTU,2,1998-02-27,1998-03-27,1998-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,05033,Mexico,(5) 555-2933,
668,10916,RANCH,1,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,Av. del Libertador 900,Buenos Aires,,1010,Argentina,(1) 123-5555,(1) 123-5556
669,10917,ROMEY,4,1998-03-02,1998-03-30,1998-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210
670,10918,BOTTM,3,1998-03-02,1998-03-30,1998-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745
671,10919,LINOD,2,1998-03-02,1998-03-30,1998-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93
672,10920,AROUT,4,1998-03-03,1998-03-31,1998-03-09,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,AROUT,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750
673,10921,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,Denmark,86 21 32 43,86 22 33 44
674,10922,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765
675,10923,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11
676,10924,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67
677,10925,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765
678,10926,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,(5) 555-4729,(5) 555-3745
679,10927,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,,78000,France,30.59.84.10,30.59.85.11
680,10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluña, 23",Barcelona,,08022,Spain,(93) 203 4560,(93) 203 4561
681,10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,FRANK,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451
682,10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21
683,10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Michael Holz,Sales Manager,Grenzacherweg 237,Genève,,1203,Switzerland,0897-034214,
684,10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,BONAP,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,,13008,France,91.24.45.40,91.24.45.41
685,10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,
686,10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,,60528,Germany,069-0245984,069-0245874
687,10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,WELLI,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,
688,10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,2732 Baker Blvd.,Eugene,OR,97403,USA,(503) 555-7555,
689,10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Cerrito 333,Buenos Aires,,1010,Argentina,(1) 135-5555,(1) 135-4892
690,10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,
691,10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231
692,10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,BONAP,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,,13008,France,91.24.45.40,91.24.45.41
693,10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,
694,10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,,42100,Italy,0522-556721,0522-556722
695,10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,,EC2 5NT,UK,(171) 555-1212,
696,10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745
697,10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,04179,Germany,0342-023176,
698,10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,Denmark,86 21 32 43,86 22 33 44
699,10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,,EC2 5NT,UK,(171) 555-1212,
700,10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,"C/ Romero, 33",Sevilla,,41101,Spain,(95) 555 82 82,
701,10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745
702,10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231
703,10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Michael Holz,Sales Manager,Grenzacherweg 237,Genève,,1203,Switzerland,0897-034214,
704,10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545
705,10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,AROUT,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750
706,10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93
707,10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,
708,10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,Forsterstr. 57,Mannheim,,68306,Germany,0621-08460,0621-08924
709,10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948
710,10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,(1) 135-5333,(1) 135-5535
711,10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,(11) 555-9482,
712,10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948
713,10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,
714,10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,
715,10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,,1675,Portugal,(1) 354-2534,(1) 354-2535
716,10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,"25, rue Lauriston",Paris,,75016,France,(1) 47.55.60.10,(1) 47.55.60.20
717,10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880
718,10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,CHOPS,Chop-suey Chinese,Yang Wang,Owner,Hauptstr. 29,Bern,,3012,Switzerland,0452-076545,
719,10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695
720,10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426
721,10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,(11) 555-7647,
722,10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,"C/ Araquil, 67",Madrid,,28023,Spain,(91) 555 22 82,(91) 555 91 99
723,10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,,44000,France,40.32.21.21,40.32.21.20
724,10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,,78000,France,30.59.84.10,30.59.85.11
725,10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,,78000,France,30.59.84.10,30.59.85.11
